Label: AG FM

Date Time	Elapsed	A1	B1	C1	A2	B2	C2	A3	B3	C3	A4	B4	C4
19/05/2018 14:00:00	237	99.04232	100	90.15272	99.99587	100	99.76373	100	99.99656	98.30136	100	100	99.04482
19/05/2018 17:00:00	240	99.18742	99.99578	90.52994	99.99293	100	99.88574	100	99.99881	98.9044	100	100	99.31947
19/05/2018 20:00:00	243	99.11593	99.99264	92.07264	99.99466	100	99.90883	100	100	98.84354	100	99.99825	99.33228
19/05/2018 23:00:00	246	99.33828	99.99009	92.462	99.99223	100	99.88303	100	99.9961	99.07574	100	100	99.492
20/05/2018 02:00:00	249	99.21902	99.9985	92.49109	99.99197	100	99.91557	100	100	99.4182	100	100	99.57137
20/05/2018 05:00:00	252	99.33318	99.99893	93.58789	99.99001	100	99.93403	100	100	99.60725	100	100	99.66196
20/05/2018 08:00:00	255	99.33447	100	94.07234	99.9977	100	99.93308	100	100	99.56222	100	100	99.70873
20/05/2018 11:00:00	258	99.4754	99.99458	94.41605	99.99467	100	99.94168	100	100	99.66581	100	100	99.76976
20/05/2018 14:00:00	261	99.32156	100	94.94199	99.99825	100	99.96254	100	100	99.84708	100	100	99.80527
20/05/2018 17:00:00	264	99.37814	100	95.54745	100	100	99.9442	100	100	99.83003	100	100	99.78401
20/05/2018 20:00:00	267	99.51216	100	96.06979	100	100	99.94653	100	100	99.89236	100	100	99.82124
20/05/2018 23:00:00	270	99.47269	99.99894	96.41764	99.99639	100	99.95876	100	100	99.89068	100	100	99.9052
21/05/2018 02:00:00	273	99.59229	100	97.03525	99.99799	100	99.95405	100	100	99.86746	100	100	99.85513
21/05/2018 05:00:00	276	99.56602	100	96.99224	99.99679	99.99891	99.97497	100	100	99.87128	100	100	99.8825
21/05/2018 08:00:00	279	99.58354	100	97.34726	99.99815	100	99.97738	100	100	99.92661	100	100	99.90979
21/05/2018 11:00:00	282	99.55302	100	97.94946	100	100	99.97633	100	100	99.94885	100	100	99.94614
21/05/2018 14:00:00	285	99.58768	100	98.21384	100	100	99.98252	100	100	99.94872	100	100	99.91342
21/05/2018 17:00:00	288	99.58076	99.99889	98.50194	100	100	99.98423	100	100	99.96506	100	100	99.9771
21/05/2018 20:00:00	291	99.58812	99.9948	98.78812	100	100	99.97918	100	100	99.95166	100	100	99.97275
21/05/2018 23:00:00	294	99.63144	99.99848	99.06227	99.99877	100	99.98738	100	100	99.98248	100	100	99.98682
22/05/2018 02:00:00	297	99.51749	99.99888	98.97136	100	100	99.98087	100	100	99.97926	100	100	99.97348
22/05/2018 05:00:00	300	99.48149	100	99.15141	100	100	99.98148	100	100	99.97267	100	100	99.968
22/05/2018 08:00:00	303	99.5144	99.9985	99.23102	100	100	99.97449	100	100	99.97409	100	100	99.96677
22/05/2018 11:00:00	306	99.45609	100	99.31317	100	100	99.98665	100	100	99.98035	100	100	99.98572
22/05/2018 14:00:00	309	99.42223	99.99893	99.342	100	100	99.99497	100	100	99.99127	100	100	99.9931
22/05/2018 17:00:00	312	99.5315	100	99.45487	100	100	99.98603	100	100	99.98647	100	100	99.99894
22/05/2018 20:00:00	315	99.54655	99.99831	99.46815	100	100	99.99004	100	99.9986	99.99342	100	100	99.99844
22/05/2018 23:00:00	318	99.35862	99.99406	99.54585	99.9983	100	99.9967	100	100	99.99471	100	100	99.99265
23/05/2018 02:00:00	321	99.40118	99.99509	99.49274	99.99895	100	99.99677	100	100	99.98902	100	100	99.99234
23/05/2018 05:00:00	324	99.39859	99.98886	99.57402	100	100	99.9987	100	100	99.98754	100	100	99.98637
23/05/2018 08:00:00	327	99.38218	99.9958	99.61942	100	100	100	100	100	99.983	100	100	99.98368
23/05/2018 11:00:00	330	99.19137	99.99216	99.65518	100	100	99.99686	100	100	99.99849	100	100	99.98647
23/05/2018 14:00:00	333	99.23605	99.99503	99.60502	99.99622	100	99.99894	100	99.9989	99.99634	100	100	99.98925
23/05/2018 17:00:00	336	99.0136	99.99728	99.71491	100	100	99.99395	100	100	99.99861	100	100	99.99669
23/05/2018 20:00:00	339	99.00502	99.99747	99.62321	99.99597	100	99.99761	100	100	99.99644	100	100	99.98062
23/05/2018 23:00:00	342	98.61093	99.99655	99.65094	99.99882	100	100	100	100	99.99141	100	100	99.98666
24/05/2018 02:00:00	345	98.55629	99.99535	99.66461	99.9942	100	100	100	99.99842	99.99528	100	100	99.99226
24/05/2018 05:00:00	348	98.37282	99.99761	99.76917	99.99796	100	100	100	100	99.99825	100	100	99.98836
24/05/2018 08:00:00	351	98.27668	100	99.70828	99.9966	100	100	100	100	99.99881	100	100	99.99664
24/05/2018 11:00:00	354	98.24019	99.99864	99.7869	99.99641	100	100	100	99.99877	100	100	100	99.99345
24/05/2018 14:00:00	357	97.72528	99.99839	99.80274	100	100	100	100	100	99.98965	100	100	99.98952
24/05/2018 17:00:00	360	97.82494	99.9931	99.79868	99.99773	100	100	100	100	100	100	100	99.99474
24/05/2018 20:00:00	363	97.24362	99.99708	99.77782	99.99514	100	100	100	100	100	100	100	99.99747
24/05/2018 23:00:00	366	97.02194	99.99213	99.85648	99.99635	100	100	100	100	99.99891	100	100	99.99096
25/05/2018 02:00:00	369	96.75611	99.99521	99.85928	99.99323	100	100	100	100	100	100	100	99.99709
25/05/2018 05:00:00	372	96.4351	99.99374	99.80508	99.99004	100	99.99776	99.99878	100	100	100	100	99.99097
25/05/2018 08:00:00	375	96.06053	99.99436	99.82333	99.99297	99.99887	99.99667	100	100	100	100	100	99.99677
25/05/2018 11:00:00	378	95.84935	99.99653	99.84168	99.99847	100	99.99731	100	100	99.99461	100	100	99.9958
25/05/2018 14:00:00	381	95.32007	99.99881	99.82794	99.99448	100	99.99757	100	100	99.99783	100	100	99.9976
25/05/2018 17:00:00	384	94.86483	100	99.84103	99.99519	100	100	100	100	99.9976	100	100	99.99615
25/05/2018 20:00:00	387	94.34815	99.99878	99.84109	99.99625	100	100	100	100	99.99704	100	100	99.9973
25/05/2018 23:00:00	390	93.85726	99.99878	99.80795	99.99258	100	100	100	100	100	100	100	99.99893
26/05/2018 02:00:00	393	93.31432	99.99582	99.85577	99.99699	100	100	100	100	100	100	100	99.99463
26/05/2018 05:00:00	396	92.81359	99.99408	99.88204	99.99641	100	100	100	100	100	100	100	100
26/05/2018 08:00:00	399	92.28986	99.993	99.82779	99.99887	100	100	100	100	100	100	100	99.99889
26/05/2018 11:00:00	402	91.7557	99.9976	99.84691	99.99767	100	100	99.99893	100	100	100	100	100
26/05/2018 14:00:00	405	91.08652	99.99581	99.83754	99.99827	99.99889	100	100	100	100	100	100	99.99815
26/05/2018 17:00:00	408	90.89742	99.99564	99.81226	99.99814	99.99882	100	100	100	100	100	99.99868	100
26/05/2018 20:00:00	411	89.78725	99.98423	99.77542	99.99461	100	100	100	100	100	100	100	100
26/05/2018 23:00:00	414	89.44486	99.97787	99.82285	99.98833	99.99885	99.9974	100	100	100	100	100	100
27/05/2018 02:00:00	417	88.78503	99.98193	99.78168	99.99527	99.99891	100	100	100	99.99613	100	100	100
27/05/2018 05:00:00	420	88.47843	99.99493	99.83537	99.9893	100	99.99747	100	100	100	100	100	100
27/05/2018 08:00:00	423	87.99036	99.9936	99.84562	99.99466	100	100	100	100	100	100	100	100
27/05/2018 11:00:00	426	87.30322	99.99081	99.87674	99.98328	100	100	100	100	99.99878	100	100	100
