Label: AG FM

Date Time	Elapsed	A1	B1	C1	A2	B2	C2	A3	B3	C3	A4	B4	C4
17/05/2018 11:00:00	186	96.08655	99.97421	75.89653	99.99876	100	80.20883	99.97022	99.97805	72.3838	99.9981	99.98489	69.97408
17/05/2018 14:00:00	189	96.37881	99.99355	76.18336	99.99673	99.99883	81.27499	99.99023	99.97676	74.17719	99.99577	99.97755	68.79448
17/05/2018 17:00:00	192	96.96298	99.99695	77.25606	99.99018	99.9984	82.55264	99.9959	99.98993	74.56976	99.99849	99.99514	71.30545
17/05/2018 20:00:00	195	97.23453	99.96927	77.52267	99.9938	99.99641	84.17976	99.99247	99.99538	74.53575	99.99475	99.99339	71.33305
17/05/2018 23:00:00	198	97.66272	99.9823	78.11298	99.99507	99.99896	84.31666	99.99769	100	75.55091	100	99.99709	73.65725
18/05/2018 02:00:00	201	97.97577	99.99444	78.92538	99.99715	99.99688	85.35355	99.99831	99.99883	77.01303	100	99.99785	73.27156
18/05/2018 05:00:00	204	98.28104	99.98061	78.98943	99.99773	100	85.04559	99.99712	100	79.01304	100	99.99767	74.10793
18/05/2018 08:00:00	207	98.53516	99.97012	79.827	99.99889	100	87.76856	99.99889	100	79.21701	100	99.99639	74.88215
18/05/2018 11:00:00	210	98.88538	99.98349	80.78012	99.9969	100	87.63477	100	99.99721	80.97591	99.99854	99.99487	76.06411
18/05/2018 14:00:00	213	98.93134	99.99447	81.59793	99.99545	99.99869	88.74836	99.99875	99.99567	82.21677	100	99.99802	76.26064
18/05/2018 17:00:00	216	99.16653	99.98672	79.86453	99.99767	99.99886	87.69058	99.99889	99.99707	81.93307	99.99893	99.99377	76.05241
18/05/2018 20:00:00	219	99.2718	99.99252	81.49919	99.99641	100	89.56606	99.9963	100	83.10446	99.99734	99.99574	76.64487
18/05/2018 23:00:00	222	99.48864	100	82.64426	99.99301	100	90.00639	99.99831	99.99773	83.85123	99.99889	99.99857	77.34547
19/05/2018 02:00:00	225	99.52637	99.99756	82.8399	100	99.99588	89.75373	99.99873	99.99722	85.14005	99.99589	99.9986	78.67506
19/05/2018 05:00:00	228	99.66831	100	84.01226	100	99.99632	90.41048	99.98908	99.99492	84.92577	99.99438	99.99594	79.28478
19/05/2018 08:00:00	231	99.67722	100	84.43851	99.99786	99.99767	91.82713	99.99896	99.99594	85.45876	99.9986	99.99366	80.05801
19/05/2018 11:00:00	234	99.81153	99.99779	85.22697	100	100	91.78485	99.99759	99.99773	86.99451	99.99812	99.99244	80.90225
19/05/2018 14:00:00	237	99.88174	99.99751	85.58682	99.99838	100	92.53494	99.99461	99.9974	87.79601	99.99313	99.98506	82.20804
19/05/2018 17:00:00	240	99.79747	100	86.0788	99.99849	99.9989	93.12755	99.98947	99.99197	88.90501	99.99821	99.98775	82.64362
19/05/2018 20:00:00	243	99.90145	99.99754	85.69129	99.99788	99.99686	93.53008	99.98988	99.99723	89.38464	99.99268	99.99761	82.95707
19/05/2018 23:00:00	246	99.89805	100	86.90368	99.99841	99.99863	93.91533	99.99311	99.99727	90.1009	99.99461	99.99307	82.49795
20/05/2018 02:00:00	249	99.83106	100	86.87846	99.99656	100	94.81352	99.98954	100	90.69324	99.99644	99.98148	84.11242
20/05/2018 05:00:00	252	99.923	99.9976	87.90659	99.99454	99.9964	95.12249	99.98339	100	91.02982	99.99448	99.99478	85.45145
20/05/2018 08:00:00	255	99.89236	99.99699	87.72038	99.99665	99.99734	95.66684	99.99456	100	92.45972	99.99374	99.98505	85.32621
20/05/2018 11:00:00	258	99.84809	99.99536	89.42112	99.99863	99.99826	95.53099	99.99136	100	92.72642	99.99445	99.99369	86.79414
20/05/2018 14:00:00	261	99.7699	99.99734	89.80459	99.99864	99.98949	96.27757	99.98943	100	93.11632	99.98264	99.9736	86.90822
20/05/2018 17:00:00	264	99.90356	99.99838	89.03818	99.99364	99.98999	96.69516	99.98685	99.99886	93.96118	99.98833	99.9758	87.33555
20/05/2018 20:00:00	267	99.92085	99.99875	90.15849	99.99069	99.99724	96.65691	99.98452	99.99686	94.70005	99.99308	99.98335	88.18285
20/05/2018 23:00:00	270	99.91853	99.99878	90.13306	99.99357	99.99778	97.42202	99.98843	99.98744	94.77909	99.98508	99.9891	88.72929
21/05/2018 02:00:00	273	99.88467	99.9968	90.24784	99.99738	99.99773	97.77883	99.98713	100	94.73172	99.98148	99.98996	89.01395
21/05/2018 05:00:00	276	99.8942	99.99372	90.90821	99.99297	99.99849	97.89082	99.97031	99.98329	95.39374	99.98025	99.9772	89.18924
21/05/2018 08:00:00	279	99.85604	99.99603	90.83072	99.99692	99.99171	97.86601	99.97382	99.98297	95.96738	99.97839	99.97822	89.55216
21/05/2018 11:00:00	282	99.86417	99.99112	91.04196	99.98922	99.99246	98.47549	99.98575	99.99702	96.63551	99.98026	99.98004	90.21799
21/05/2018 14:00:00	285	99.88193	99.98586	91.27242	99.98667	99.99328	98.41037	99.98165	99.98726	96.75457	99.97628	99.97293	91.01143
21/05/2018 17:00:00	288	99.92794	99.99825	92.23628	99.99461	100	98.76552	99.98988	99.98895	96.97073	99.98369	99.97721	91.76441
21/05/2018 20:00:00	291	99.87022	99.98523	92.40358	99.99572	99.99867	99.07037	99.97861	99.99734	97.76463	99.98527	99.99338	92.50872
21/05/2018 23:00:00	294	99.93251	99.9822	92.0751	99.99026	99.99356	99.09607	99.98001	99.99129	97.7524	99.98509	99.98949	92.06421
22/05/2018 02:00:00	297	99.92226	99.98833	92.63435	99.98345	99.99004	99.16759	99.98788	99.99237	97.80079	99.99545	99.99486	92.79444
22/05/2018 05:00:00	300	99.91476	99.98301	92.2141	99.98569	99.98805	99.32397	99.98074	99.98666	97.93436	99.98696	99.98448	93.43188
22/05/2018 08:00:00	303	99.90343	99.97795	93.48546	99.99642	99.98532	99.27859	99.9808	99.97829	98.40475	99.98233	99.98157	93.70343
22/05/2018 11:00:00	306	99.86996	99.98646	93.87248	99.98675	99.98238	99.44953	99.98183	99.98666	98.26392	99.98059	99.98769	94.13783
22/05/2018 14:00:00	309	99.89111	99.96736	93.52311	99.98404	99.98479	99.70145	99.98766	99.98703	98.72161	99.99084	99.97897	93.91469
22/05/2018 17:00:00	312	99.86153	99.94037	93.39662	99.97952	99.98674	99.65215	99.98245	99.97553	98.90526	99.98988	99.98519	94.48525
22/05/2018 20:00:00	315	99.86252	99.97533	93.98104	99.99435	99.98578	99.80301	99.97185	99.98447	99.0788	99.99155	99.98087	94.39217
22/05/2018 23:00:00	318	99.91812	99.96512	94.01035	99.99053	99.99222	99.79662	99.97912	99.97849	98.94997	99.97921	99.9884	95.23604
23/05/2018 02:00:00	321	99.85159	99.9437	94.10004	99.98849	99.97303	99.81528	99.97565	99.97231	99.07474	99.98685	99.98323	94.80826
23/05/2018 05:00:00	324	99.84387	99.95743	94.75665	99.99652	99.98119	99.85737	99.98354	99.97617	99.29697	99.97794	99.98321	95.5061
23/05/2018 08:00:00	327	99.82318	99.97127	94.67279	99.98727	99.98407	99.89449	99.98089	99.98422	99.47364	99.96957	99.9832	95.92445
23/05/2018 11:00:00	330	99.87589	99.98985	94.73689	99.98858	99.98697	99.87371	99.97018	99.95728	99.50132	99.97585	99.97942	95.86545
